&bc
headings1 = 'timestep',    'time',    'oxy',    'amm',    'frp',    'poml',    'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
33056,    8435.59999999549,    190.6352,    0.6759,    0.1217,    7726.32,    1931.58,    32802.66,    0,    0,    36447.4,    0
33057,    8435.79999999549,    188.2524,    0.7984,    0.1289,    7364.24,    1841.06,    32821.11,    0,    0,    36467.9,    0
33058,    8435.99999999549,    187.8612,    0.9341,    0.1292,    6742.28,    1685.57,    32860.89,    0.00007,    0.00003,    36512.1,    0
33059,    8436.1999999955,    184.3342,    0.9293,    0.1303,    6809.44,    1702.36,    32905.98,    0.00014,    0.00006,    36562.2,    0
33060,    8436.3999999955,    184.7882,    0.8779,    0.1271,    7066.4,    1766.6,    32950.89,    0.00112,    0.00048,    36612.1,    0
33061,    8436.5999999955,    186.8407,    0.7882,    0.1258,    7405.12,    1851.28,    32917.59,    0.00042,    0.00018,    36575.1,    0
33062,    8436.7999999955,    183.5218,    0.8574,    0.1312,    7227,    1806.75,    32940.81,    0.00042,    0.00018,    36600.9,    0
33063,    8436.9999999955,    183.8629,    0.8896,    0.1322,    7136.48,    1784.12,    32948.1,    0,    0,    36609,    0
33064,    8437.1999999955,    182.2847,    0.9544,    0.1345,    6975.88,    1743.97,    32987.97,    0.00007,    0.00003,    36653.3,    0
33065,    8437.3999999955,    180.682,    0.9481,    0.1345,    7069.32,    1767.33,    33012.36,    0.00035,    0.00015,    36680.4,    0
33066,    8437.5999999955,    183.4611,    0.8898,    0.1337,    7352.56,    1838.14,    33021.45,    0.00049,    0.00021,    36690.5,    0
33067,    8437.7999999955,    189.1244,    0.5013,    0.1162,    8211.04,    2052.76,    32812.47,    0.00294,    0.00126,    36458.3,    0
33068,    8437.9999999955,    193.9245,    0.5247,    0.1117,    8030,    2007.5,    32747.94,    0.0056,    0.0024,    36386.6,    0
33069,    8438.1999999955,    198.1652,    0.6735,    0.1106,    7606.6,    1901.65,    32704.92,    0.0462,    0.0198,    36338.8,    0
33070,    8438.3999999955,    199.0037,    0.7927,    0.1119,    7533.6,    1883.4,    32688.36,    0.07595,    0.03255,    36320.4,    0
33071,    8438.5999999955,    189.2157,    1.0034,    0.1251,    7752.6,    1938.15,    32966.64,    0.03738,    0.01602,    36629.6,    0
33072,    8438.7999999955,    200.3076,    0.6079,    0.1109,    7962.84,    1990.71,    32728.68,    0.04697,    0.02013,    36365.2,    0
33073,    8438.99999999551,    200.7393,    0.6759,    0.1095,    7729.24,    1932.31,    32756.76,    0.07448,    0.03192,    36396.4,    0
33074,    8439.19999999551,    198.547,    0.9147,    0.1167,    7764.28,    1941.07,    32798.43,    0.07497,    0.03213,    36442.7,    0
33075,    8439.39999999551,    199.0923,    1.0277,    0.1175,    7524.84,    1881.21,    32816.79,    0.11984,    0.05136,    36463.1,    0
33076,    8439.59999999551,    198.6764,    1.0427,    0.1194,    7288.32,    1822.08,    32809.14,    0.11081,    0.04749,    36454.6,    0
33077,    8439.79999999551,    198.9727,    0.9812,    0.1181,    7142.32,    1785.58,    32772.15,    0.09709,    0.04161,    36413.5,    0
33078,    8439.99999999551,    200.8046,    0.9156,    0.1135,    7314.6,    1828.65,    32789.34,    0.08911,    0.03819,    36432.6,    0
33079,    8440.19999999551,    203.15,    0.8978,    0.1112,    6599.2,    1649.8,    32686.29,    0.11893,    0.05097,    36318.1,    0
33080,    8440.39999999551,    202.0554,    0.9513,    0.1134,    6505.76,    1626.44,    32663.43,    0.1225,    0.0525,    36292.7,    0
33081,    8440.59999999551,    201.63,    0.9781,    0.1123,    6336.4,    1584.1,    32701.05,    0.12817,    0.05493,    36334.5,    0
33082,    8440.79999999551,    200.8559,    1.0286,    0.1142,    6333.48,    1583.37,    32739.3,    0.0987,    0.0423,    36377,    0
33083,    8440.99999999551,    200.8455,    1.0099,    0.1131,    6432.76,    1608.19,    32736.06,    0.0861,    0.0369,    36373.4,    0
33084,    8441.19999999551,    200.7488,    0.9361,    0.1122,    6622.56,    1655.64,    32698.17,    0.0595,    0.0255,    36331.3,    0
33085,    8441.39999999551,    201.5964,    0.8934,    0.103,    6094.04,    1523.51,    32663.25,    0.06167,    0.02643,    36292.5,    0
33086,    8441.59999999551,    201.1298,    0.9447,    0.1042,    5840,    1460,    32639.85,    0.04018,    0.01722,    36266.5,    0
33087,    8441.79999999552,    201.7882,    1.0199,    0.107,    6187.48,    1546.87,    32700.06,    0.13069,    0.05601,    36333.4,    0
33088,    8441.99999999552,    200.6095,    1.0426,    0.1103,    6330.56,    1582.64,    32764.41,    0.10129,    0.04341,    36404.9,    0
33089,    8442.19999999552,    200.2373,    1.0628,    0.1123,    6599.2,    1649.8,    32852.88,    0.0763,    0.0327,    36503.2,    0
33090,    8442.39999999552,    201.5875,    1.0387,    0.1079,    6581.68,    1645.42,    32750.1,    0.10213,    0.04377,    36389,    0
33091,    8442.59999999552,    201.2134,    0.9574,    0.1042,    6207.92,    1551.98,    32676.39,    0.05978,    0.02562,    36307.1,    0
33092,    8442.79999999552,    200.1682,    0.9715,    0.1034,    5842.92,    1460.73,    32646.87,    0.03878,    0.01662,    36274.3,    0
33093,    8442.99999999552,    197.8507,    1.0794,    0.1094,    6164.12,    1541.03,    32790.15,    0.06538,    0.02802,    36433.5,    0
33094,    8443.19999999552,    197.819,    1.0879,    0.1062,    5764.08,    1441.02,    32895.63,    0.08344,    0.03576,    36550.7,    0
33095,    8443.39999999552,    198.8967,    1.0496,    0.1026,    5603.48,    1400.87,    32952.42,    0.10024,    0.04296,    36613.8,    0
33096,    8443.59999999552,    197.2061,    1.0402,    0.1048,    5740.72,    1435.18,    32971.5,    0.05313,    0.02277,    36635,    0
33097,    8443.79999999552,    198.402,    0.9982,    0.1058,    5986,    1496.5,    32844.24,    0.02961,    0.01269,    36493.6,    0
33098,    8443.99999999552,    197.9341,    0.877,    0.104,    6283.84,    1570.96,    32759.28,    0.02135,    0.00915,    36399.2,    0
33099,    8444.19999999552,    195.3807,    1.0318,    0.1122,    5872.12,    1468.03,    32834.88,    0.00063,    0.00027,    36483.2,    0
33100,    8444.39999999552,    192.7535,    1.0744,    0.1108,    5606.4,    1401.6,    32907.78,    0.03654,    0.01566,    36564.2,    0
33101,    8444.59999999553,    194.9574,    1.0213,    0.1063,    5477.92,    1369.48,    32975.01,    0.08148,    0.03492,    36638.9,    0
33102,    8444.79999999553,    193.4021,    1.0111,    0.109,    5638.52,    1409.63,    32984.37,    0.02485,    0.01065,    36649.3,    0
33103,    8444.99999999553,    193.5419,    1.014,    0.1116,    5769.92,    1442.48,    32914.53,    0.00651,    0.00279,    36571.7,    0
33104,    8445.19999999553,    194.0189,    1.0192,    0.114,    5796.2,    1449.05,    32851.26,    0.00063,    0.00027,    36501.4,    0
33105,    8445.39999999553,    190.7182,    1.0674,    0.1161,    5623.92,    1405.98,    32916.51,    0.00098,    0.00042,    36573.9,    0
33106,    8445.59999999553,    189.7956,    1.0591,    0.1146,    5568.44,    1392.11,    32950.98,    0.02142,    0.00918,    36612.2,    0
33107,    8445.79999999553,    191.2872,    1.0047,    0.1124,    5734.88,    1433.72,    33012.45,    0.05887,    0.02523,    36680.5,    0
33108,    8445.99999999553,    190.9286,    0.9705,    0.1145,    5948.04,    1487.01,    33052.14,    0.01743,    0.00747,    36724.6,    0
33109,    8446.19999999553,    189.731,    0.97,    0.1182,    6064.84,    1516.21,    32977.53,    0.00014,    0.00006,    36641.7,    0
33110,    8446.39999999553,    189.2668,    0.9981,    0.1213,    6018.12,    1504.53,    32976.54,    0,    0,    36640.6,    0
33111,    8446.59999999553,    187.7692,    1.0222,    0.1223,    5945.12,    1486.28,    33009.84,    0.00007,    0.00003,    36677.6,    0
33112,    8446.79999999553,    187.0805,    1.0319,    0.1252,    5927.6,    1481.9,    33002.82,    0.00231,    0.00099,    36669.8,    0
33113,    8446.99999999553,    185.9117,    1.0051,    0.1276,    6129.08,    1532.27,    32994.9,    0.00105,    0.00045,    36661,    0
33114,    8447.19999999554,    187.9294,    0.9407,    0.1245,    6438.6,    1609.65,    32970.06,    0.0035,    0.0015,    36633.4,    0
33115,    8447.39999999554,    191.0386,    0.6843,    0.1125,    6818.2,    1704.55,    32850.27,    0.0028,    0.0012,    36500.3,    0
33116,    8447.59999999554,    194.5614,    0.6614,    0.1116,    6917.48,    1729.37,    32772.96,    0.00763,    0.00327,    36414.4,    0
33117,    8447.79999999554,    186.4005,    0.9086,    0.1274,    6526.2,    1631.55,    32901.66,    0.00014,    0.00006,    36557.4,    0
33118,    8447.99999999554,    184.0632,    0.9619,    0.1285,    6368.52,    1592.13,    32942.88,    0.00378,    0.00162,    36603.2,    0
33119,    8448.19999999554,    183.2111,    0.9313,    0.129,    6502.84,    1625.71,    32951.79,    0.0007,    0.0003,    36613.1,    0
33120,    8448.39999999554,    187.254,    0.8449,    0.1265,    6780.24,    1695.06,    32926.77,    0.00406,    0.00174,    36585.3,    0
33121,    8448.59999999554,    190.6158,    0.666,    0.1181,    7165.68,    1791.42,    32796.09,    0.00385,    0.00165,    36440.1,    0
33122,    8448.79999999554,    190.9279,    0.7888,    0.121,    6879.52,    1719.88,    32797.53,    0.00133,    0.00057,    36441.7,    0
33123,    8448.99999999554,    189.3456,    0.9259,    0.1269,    6628.4,    1657.1,    32866.47,    0.03017,    0.01293,    36518.3,    0
33124,    8449.19999999554,    186.0489,    0.9709,    0.1327,    6584.6,    1646.15,    32901.12,    0.00175,    0.00075,    36556.8,    0
33125,    8449.39999999554,    190.4451,    0.9344,    0.1257,    6756.88,    1689.22,    32871.51,    0.05621,    0.02409,    36523.9,    0
33126,    8449.59999999554,    197.3281,    0.8902,    0.1175,    6756.88,    1689.22,    32778.18,    0.09191,    0.03939,    36420.2,    0
33127,    8449.79999999554,    198.9387,    0.9198,    0.1153,    6727.68,    1681.92,    32746.05,    0.12299,    0.05271,    36384.5,    0
33128,    8449.99999999555,    198.0857,    0.9876,    0.1184,    6777.32,    1694.33,    32710.95,    0.15288,    0.06552,    36345.5,    0
33129,    8450.19999999555,    194.2719,    1.0951,    0.1242,    6841.56,    1710.39,    32826.42,    0.14168,    0.06072,    36473.8,    0
33130,    8450.39999999555,    193.876,    1.1249,    0.1268,    6809.44,    1702.36,    32913.09,    0.11991,    0.05139,    36570.1,    0
33131,    8450.59999999555,    193.8611,    1.0958,    0.1278,    6926.24,    1731.56,    32969.88,    0.08183,    0.03507,    36633.2,    0
33132,    8450.79999999555,    193.6048,    1.0462,    0.1283,    7256.2,    1814.05,    32958.18,    0.05103,    0.02187,    36620.2,    0
33133,    8450.99999999555,    196.194,    0.8774,    0.1188,    7086.84,    1771.71,    32803.11,    0.06272,    0.02688,    36447.9,    0
33134,    8451.19999999555,    193.1021,    0.9391,    0.126,    7267.88,    1816.97,    32825.07,    0.00119,    0.00051,    36472.3,    0
33135,    8451.39999999555,    194.2108,    1.0503,    0.1242,    6631.32,    1657.83,    32802.57,    0.10612,    0.04548,    36447.3,    0
33136,    8451.59999999555,    192.7137,    1.0638,    0.1267,    6532.04,    1633.01,    32798.52,    0.06244,    0.02676,    36442.8,    0
33137,    8451.79999999555,    196.7724,    0.9224,    0.1165,    6330.56,    1582.64,    32758.47,    0.10885,    0.04665,    36398.3,    0
33138,    8451.99999999555,    199.3389,    1.0556,    0.1156,    6193.32,    1548.33,    32768.55,    0.16408,    0.07032,    36409.5,    0
33139,    8452.19999999555,    200.4334,    1.0893,    0.117,    6374.36,    1593.59,    32772.78,    0.1666,    0.0714,    36414.2,    0
33140,    8452.39999999555,    199.9111,    1.1529,    0.1171,    6120.32,    1530.08,    32779.08,    0.15722,    0.06738,    36421.2,    0
33141,    8452.59999999555,    200.2672,    1.1892,    0.1162,    5892.56,    1473.14,    32780.52,    0.17164,    0.07356,    36422.8,    0
33142,    8452.79999999556,    200.5349,    1.1975,    0.1133,    5606.4,    1401.6,    32772.96,    0.1785,    0.0765,    36414.4,    0
33143,    8452.99999999556,    200.3316,    1.1819,    0.1103,    5533.4,    1383.35,    32761.71,    0.16541,    0.07089,    36401.9,    0
33144,    8453.19999999556,    198.9191,    1.1116,    0.0994,    4701.2,    1175.3,    32751,    0.12243,    0.05247,    36390,    0
33145,    8453.39999999556,    197.3202,    1.1203,    0.1011,    4642.8,    1160.7,    32764.77,    0.07602,    0.03258,    36405.3,    0
33146,    8453.59999999556,    194.6142,    1.1562,    0.1071,    4645.72,    1161.43,    32763.15,    0.00308,    0.00132,    36403.5,    0
33147,    8453.79999999556,    196.1322,    1.0936,    0.1003,    4453,    1113.25,    32723.55,    0.06132,    0.02628,    36359.5,    0
33148,    8453.99999999556,    191.3377,    1.1714,    0.1032,    4269.04,    1067.26,    32832.18,    0.01827,    0.00783,    36480.2,    0
33149,    8454.19999999556,    193.1497,    1.1597,    0.0979,    3974.12,    993.53,    32950.62,    0.05096,    0.02184,    36611.8,    0
33150,    8454.39999999556,    195.7718,    1.1034,    0.1043,    4715.8,    1178.95,    32820.93,    0.02765,    0.01185,    36467.7,    0
33151,    8454.59999999556,    200.3345,    1.0014,    0.1003,    4841.36,    1210.34,    32710.77,    0.05026,    0.02154,    36345.3,    0
33152,    8454.79999999556,    199.9831,    0.9886,    0.0984,    4520.16,    1130.04,    32690.25,    0.06188,    0.02652,    36322.5,    0
33153,    8454.99999999556,    195.2521,    1.0539,    0.1065,    4561.04,    1140.26,    32738.31,    0.00007,    0.00003,    36375.9,    0
33154,    8455.19999999556,    191.0057,    1.1502,    0.1092,    4236.92,    1059.23,    32837.94,    0.00098,    0.00042,    36486.6,    0
33155,    8455.39999999556,    190.6537,    1.1324,    0.1101,    4280.72,    1070.18,    32890.68,    0.00819,    0.00351,    36545.2,    0
33156,    8455.59999999557,    187.8644,    1.1224,    0.1137,    4429.64,    1107.41,    32918.94,    0.00126,    0.00054,    36576.6,    0
33157,    8455.79999999557,    189.5576,    1.1205,    0.1149,    4470.52,    1117.63,    32892.12,    0.0049,    0.0021,    36546.8,    0
33158,    8455.99999999557,    188.8194,    1.1292,    0.118,    4479.28,    1119.82,    32891.94,    0,    0,    36546.6,    0
33159,    8456.19999999557,    186.7509,    1.1192,    0.1192,    4534.76,    1133.69,    32950.44,    0.01477,    0.00633,    36611.6,    0
33160,    8456.39999999557,    186.4954,    1.1107,    0.1207,    4569.8,    1142.45,    32968.62,    0.00203,    0.00087,    36631.8,    0
33161,    8456.59999999557,    186.5772,    1.0855,    0.1219,    4692.44,    1173.11,    33013.71,    0.00133,    0.00057,    36681.9,    0
33162,    8456.79999999557,    187.7052,    1.0653,    0.1203,    4785.88,    1196.47,    33036.93,    0.03409,    0.01461,    36707.7,    0
33163,    8456.99999999557,    187.012,    1.0753,    0.1237,    4841.36,    1210.34,    33030.36,    0.00476,    0.00204,    36700.4,    0
33164,    8457.19999999557,    184.5412,    1.1099,    0.126,    4759.6,    1189.9,    33056.82,    0.00014,    0.00006,    36729.8,    0
33165,    8457.39999999557,    184.3041,    1.1253,    0.1255,    4666.16,    1166.54,    33083.82,    0.00917,    0.00393,    36759.8,    0
33166,    8457.59999999557,    184.2941,    1.0884,    0.1259,    4701.2,    1175.3,    33021.72,    0.00623,    0.00267,    36690.8,    0
33167,    8457.79999999557,    185.6436,    0.8461,    0.1154,    5013.64,    1253.41,    32880.87,    0.00749,    0.00321,    36534.3,    0
33168,    8457.99999999557,    188.8967,    0.7522,    0.1123,    5434.12,    1358.53,    32795.01,    0.00798,    0.00342,    36438.9,    0
33169,    8458.19999999558,    196.4693,    0.7658,    0.1114,    5366.96,    1341.74,    32712.3,    0.07931,    0.03399,    36347,    0
33170,    8458.39999999558,    200.1373,    0.9448,    0.1126,    4628.2,    1157.05,    32697.18,    0.18767,    0.08043,    36330.2,    0
33171,    8458.59999999558,    192.4772,    1.0312,    0.1208,    4812.16,    1203.04,    32821.38,    0.12509,    0.05361,    36468.2,    0
33172,    8458.79999999558,    195.9976,    1.092,    0.1189,    4707.04,    1176.76,    32855.49,    0.18767,    0.08043,    36506.1,    0
33173,    8458.99999999558,    195.0789,    1.1008,    0.1215,    4861.8,    1215.45,    32884.02,    0.15757,    0.06753,    36537.8,    0
33174,    8459.19999999558,    196.0019,    1.1145,    0.1211,    5045.76,    1261.44,    32867.91,    0.16212,    0.06948,    36519.9,    0
