&bc
headings1 = 'timestep',    'time',          'oxy',        'amm',            'frp',      'poml',     'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
               5655,    2955.39,             230.2058,    2.6136,            0.2811,    7895.68,    1973.92,    31765.14,    1.3482,    0.5778,    35294.6,    0
               5656,    2955.59,             231.7362,    2.6892,            0.2913,    7583.24,    1895.81,    31767.66,    1.49765,    0.64185,    35297.4,    0
               5657,    2955.79,             231.0823,    2.7002,            0.2923,    7600.76,    1900.19,    31769.64,    1.49709,    0.64161,    35299.6,    0
               5658,    2955.99,             230.4933,    2.6893,            0.2924,    7679.6,    1919.9,    31769.28,    1.47945,    0.63405,    35299.2,    0
               5659,    2956.19,             229.6506,    2.6954,            0.294,    7761.36,    1940.34,    31769.82,    1.46363,    0.62727,    35299.8,    0
               5660,    2956.39,             228.6646,    2.7221,            0.2979,    7726.32,    1931.58,    31770.54,    1.45292,    0.62268,    35300.6,    0
               5661,    2956.59,             226.3405,    2.7864,            0.2979,    7647.48,    1911.87,    31841.01,    1.41848,    0.60792,    35378.9,    0
               5662,    2956.79,             223.9344,    2.9728,            0.2956,    7510.24,    1877.56,    31970.16,    1.40686,    0.60294,    35522.4,    0
               5663,    2956.99,             222.3463,    3.12,              0.2928,    7349.64,    1837.41,    32093.19,    1.41344,    0.60576,    35659.1,    0
               5664,    2957.19,             220.6066,    3.1437,            0.2924,    7288.32,    1822.08,    32161.77,    1.38362,    0.59298,    35735.3,    0
               5665,    2957.39,             219.9797,    3.1385,            0.2942,    7256.2,    1814.05,    32162.76,    1.38698,    0.59442,    35736.4,    0
               5666,    2957.59,             218.3063,    3.1476,            0.2966,    7191.96,    1797.99,    32167.62,    1.36234,    0.58386,    35741.8,    0
               5667,    2957.79,             216.1472,    3.1508,            0.2949,    7069.32,    1767.33,    32211.63,    1.38215,    0.59235,    35790.7,    0
               5668,    2957.99,             215.3017,    3.1761,            0.296,    6955.44,    1738.86,    32252.04,    1.36241,    0.58389,    35835.6,    0
               5669,    2958.19,             213.6319,    3.1896,            0.2957,    6937.92,    1734.48,    32273.1,    1.36255,    0.58395,    35859,    0
               5670,    2958.39,             213.1003,    3.1655,            0.2935,    6935,    1733.75,    32309.91,    1.34918,    0.57822,    35899.9,    0
               5671,    2958.59,             212.968,     3.1587,            0.2957,    6923.32,    1730.83,    32313.06,    1.33623,    0.57267,    35903.4,    0
               5672,    2958.79,             213.1834,    3.181,             0.3024,    6935,    1733.75,    32280.12,    1.32755,    0.56895,    35866.8,    0
               5673,    2958.99,             211.2262,    3.191,             0.3033,    6838.64,    1709.66,    32303.25,    1.2936,    0.5544,    35892.5,    0
               5674,    2959.19,             211.0099,    3.1773,            0.3016,    6771.48,    1692.87,    32331.33,    1.3111,    0.5619,    35923.7,    0
               5675,    2959.39,             210.842,     3.1724,            0.3007,    6789,    1697.25,    32346.63,    1.34057,    0.57453,    35940.7,    0
               5676,    2959.59,             209.4703,    3.1925,            0.3037,    6856.16,    1714.04,    32351.76,    1.30445,    0.55905,    35946.4,    0
               5677,    2959.79,             209.4352,    3.2016,            0.3072,    6882.44,    1720.61,    32334.3,    1.30564,    0.55956,    35927,    0
               5678,    2959.99,             216.3013,    3.0343,            0.3084,    7297.08,    1824.27,    32112.36,    1.44641,    0.61989,    35680.4,    0
               5679,    2960.19,             226.0491,    2.7576,            0.3105,    7507.32,    1876.83,    31817.61,    1.61511,    0.69219,    35352.9,    0
               5680,    2960.39,             226.822,     2.7302,            0.3118,    7524.84,    1881.21,    31789.26,    1.62288,    0.69552,    35321.4,    0
               5681,    2960.59,             227.7354,    2.7097,            0.3091,    7647.48,    1911.87,    31763.97,    1.60524,    0.68796,    35293.3,    0
               5682,    2960.79,             228.6902,    2.6899,            0.307,    7875.24,    1968.81,    31754.07,    1.59523,    0.68367,    35282.3,    0
               5683,    2960.99,             229.1987,    2.6914,            0.307,    7863.56,    1965.89,    31751.01,    1.59957,    0.68553,    35278.9,    0
               5684,    2961.19,             229.9228,    2.7086,            0.3071,    7767.2,    1941.8,    31747.14,    1.617,    0.693,    35274.6,    0
               5685,    2961.39,             229.961,     2.7288,            0.3087,    7676.68,    1919.17,    31739.58,    1.64143,    0.70347,    35266.2,    0
               5686,    2961.59,             229.2691,    2.7381,            0.3104,    7667.92,    1916.98,    31741.74,    1.64451,    0.70479,    35268.6,    0
               5687,    2961.79,             229.3913,    2.7402,            0.31,    7586.16,    1896.54,    31735.71,    1.64983,    0.70707,    35261.9,    0
               5688,    2961.99,             229.1165,    2.7459,            0.3126,    7656.24,    1914.06,    31728.78,    1.63989,    0.70281,    35254.2,    0
               5689,    2962.19,             228.8466,    2.7435,            0.3106,    7641.64,    1910.41,    31725.81,    1.64598,    0.70542,    35250.9,    0
               5690,    2962.39,             228.6258,    2.7493,            0.3107,    7574.48,    1893.62,    31719.51,    1.65109,    0.70761,    35243.9,    0
               5691,    2962.59,             228.1783,    2.7507,            0.3075,    7594.92,    1898.73,    31716.27,    1.61721,    0.69309,    35240.3,    0
               5692,    2962.79,             227.3596,    2.7394,            0.3019,    7700.04,    1925.01,    31716,    1.5526,    0.6654,    35240,    0
               5693,    2962.99,             227.0202,    2.7297,            0.2986,    7819.76,    1954.94,    31717.08,    1.51326,    0.64854,    35241.2,    0
               5694,    2963.19,             227.4402,    2.7063,            0.2928,    7962.84,    1990.71,    31716.45,    1.46384,    0.62736,    35240.5,    0
               5695,    2963.39,             227.8973,    2.705,             0.2875,    8056.28,    2014.07,    31719.87,    1.41435,    0.60615,    35244.3,    0
               5696,    2963.59,             228.3051,    2.7091,            0.287,    8021.24,    2005.31,    31709.88,    1.40385,    0.60165,    35233.2,    0
               5697,    2963.79,             228.594,     2.702,             0.2856,    8015.4,    2003.85,    31703.4,    1.37886,    0.59094,    35226,    0
               5698,    2963.99,             229.0527,    2.709,             0.288,    7942.4,    1985.6,    31701.42,    1.39342,    0.59718,    35223.8,    0
               5699,    2964.19,             229.5627,    2.7174,            0.2912,    7863.56,    1965.89,    31694.4,    1.41673,    0.60717,    35216,    0
               5700,    2964.39,             229.8501,    2.7051,            0.2912,    7957,    1989.25,    31668.57,    1.40791,    0.60339,    35187.3,    0
               5701,    2964.59,             230.0529,    2.6642,            0.2863,    8050.44,    2012.61,    31657.23,    1.36591,    0.58539,    35174.7,    0
               5702,    2964.79,             230.0059,    2.6347,            0.2833,    8009.56,    2002.39,    31656.69,    1.33798,    0.57342,    35174.1,    0
               5703,    2964.99,             229.5625,    2.6034,            0.28,    8047.52,    2011.88,    31654.44,    1.29969,    0.55701,    35171.6,    0
               5704,    2965.19,             228.9449,    2.5751,            0.2771,    8073.8,    2018.45,    31653.72,    1.26238,    0.54102,    35170.8,    0
               5705,    2965.39,             228.4838,    2.5535,            0.2757,    8094.24,    2023.56,    31654.17,    1.23879,    0.53091,    35171.3,    0
               5706,    2965.59,             228.1763,    2.549,             0.2763,    8167.24,    2041.81,    31656.24,    1.22885,    0.52665,    35173.6,    0
               5707,    2965.79,             227.7532,    2.4872,            0.2685,    8278.2,    2069.55,    31653.81,    1.16102,    0.49758,    35170.9,    0
               5708,    2965.99,             227.9428,    2.4153,            0.2567,    8587.72,    2146.93,    31641.66,    1.06351,    0.45579,    35157.4,    0
               5709,    2966.19,             227.0585,    2.3914,            0.2535,    8649.04,    2162.26,    31639.5,    1.03523,    0.44367,    35155,    0
               5710,    2966.39,             225.971,     2.3743,            0.2515,    8689.92,    2172.48,    31639.05,    1.00184,    0.42936,    35154.5,    0
               5711,    2966.59,             227.1482,    2.4121,            0.2574,    8383.32,    2095.83,    31644.27,    1.07716,    0.46164,    35160.3,    0
               5712,    2966.79,             227.1252,    2.4053,            0.2574,    8529.32,    2132.33,    31644.63,    1.06337,    0.45573,    35160.7,    0
               5713,    2966.99,             227.3959,    2.4045,            0.2577,    8526.4,    2131.6,    31644.27,    1.06631,    0.45699,    35160.3,    0
               5714,    2967.19,             227.6578,    2.4085,            0.2585,    8453.4,    2113.35,    31645.8,    1.06925,    0.45825,    35162,    0
               5715,    2967.39,             227.3873,    2.3978,            0.2583,    8359.96,    2089.99,    31645.98,    1.05826,    0.45354,    35162.2,    0
               5716,    2967.59,             226.9674,    2.3205,            0.2454,    8546.84,    2136.71,    31642.29,    0.94752,    0.40608,    35158.1,    0
               5717,    2967.79,             226.3922,    2.357,             0.2481,    8473.84,    2118.46,    31655.07,    0.97748,    0.41892,    35172.3,    0
